tx_sign,rx_sign,band,count,snr_med,snr_mad,freq_med,freq_mad,drift_med,drift_mad
W5COV,KX3DX,28,8,9.0,2.0,28126058.0,0.0,0.0,0.0
W5COV,LI3JJ,28,1,-26.0,0.0,28126081.0,0.0,0.0,0.0
W5COV,M0BOB,28,8,-21.5,1.5,28126073.5,0.5,0.0,0.0
W5COV,M1AVV,28,2,-21.0,2.0,28126098.0,0.0,0.0,0.0
W5COV,N2NOM,28,6,-8.0,16.0,28126060.0,0.0,0.0,0.0
W5COV,N6RY,28,4,-1.5,2.5,28126069.0,0.0,0.0,0.0
W5COV,N9WKW,28,4,-20.5,0.5,28126027.5,0.5,0.0,0.0
W5COV,ND6M,28,3,-21.0,1.0,28126104.0,0.0,0.0,0.0
W5COV,NH7SR,28,15,-22.0,4.0,28126065.0,0.0,0.0,0.0
W5COV,OH3LMN,28,2,-22.5,0.5,28126038.0,0.0,0.0,0.0
W5COV,OH4RM,28,4,-26.5,1.5,28126076.0,0.5,0.0,0.0
W5COV,OH6GAP,28,1,-22.0,0.0,28126038.0,0.0,1.0,0.0
W5COV,ON4CDJ,28,15,-21.0,1.0,28126066.0,1.0,0.0,0.0
W5COV,ON5LT,28,3,-21.0,1.0,28126064.0,2.0,0.0,0.0
W5COV,OZ7IT,28,12,-1.5,3.5,28126064.0,0.0,0.0,0.0
W5COV,PA0O,28,8,-3.0,1.5,28126049.0,0.0,0.0,0.0
W5COV,PA0PZ,28,11,-16.0,2.0,28126135.0,0.0,0.0,0.0
W5COV,PA2WO,28,3,-22.0,1.0,28126058.0,0.0,0.0,0.0
W5COV,PA9KD,28,4,-16.0,0.5,28126067.0,0.5,0.0,0.0
W5COV,PD1AKT,28,11,-15.0,2.0,28126181.0,1.0,0.0,0.0
W5COV,PD5MVH,28,1,-16.0,0.0,28126058.0,0.0,0.0,0.0
W5COV,PI4THT,28,1,-25.0,0.0,28126069.0,0.0,0.0,0.0
W5COV,SM7BKZ,28,2,-9.5,2.5,28126007.0,0.0,-1.0,0.0
W5COV,SP9LJE,28,5,-23.0,3.0,28126076.0,1.0,-1.0,0.0
W5COV,VE3LTI,28,2,-0.5,9.5,28126084.5,0.5,0.0,0.0
W5COV,VE6PDQ,28,9,-7.0,3.0,28126060.0,0.0,0.0,0.0
W5COV,VE6PDQ/1,28,7,1.0,2.0,28126064.0,1.0,0.0,0.0
W5COV,VK2DDI,28,1,-26.0,0.0,28126067.0,0.0,0.0,0.0
W5COV,VK2QN,28,2,-20.5,2.5,28126060.5,2.5,0.5,0.5
W5COV,VK3PD,28,5,-23.0,4.0,28126083.0,1.0,0.0,0.0
W5COV,VK4NE,28,5,-24.0,3.0,28126071.0,0.0,0.0,0.0
W5COV,VK4ZBV,28,4,-25.5,1.5,28126063.0,0.0,0.0,0.0
W5COV,VK5EI,28,12,-22.5,2.0,28126056.0,1.0,0.0,0.0
W5COV,VK7BO,28,7,-19.0,3.0,28126078.0,0.0,0.0,0.0
W5COV,VK7ZL,28,7,-25.0,1.0,28126070.0,9.0,0.0,0.0
W5COV,W1QG,28,5,-3.0,1.0,28126060.0,0.0,0.0,0.0
W5COV,WA5NGP,28,5,-25.0,1.0,28126063.0,2.0,0.0,1.0
W5COV,WA6JRW,28,35,4.0,2.0,28126112.0,0.0,0.0,0.0
W5COV,WB1FIG,28,8,6.5,0.5,28126035.0,1.0,-1.0,0.0
W5COV,WG2Z,28,12,-5.0,13.5,28126071.0,0.5,0.0,0.0
W5COV,ZP5BAB,28,8,-25.5,2.0,28126108.0,0.0,0.0,0.0
W5COV,ZR6LU,28,2,-21.0,2.0,28126068.5,0.5,0.0,0.0
W5OLF,AD4PT,18,2,-13.0,1.0,18106085.5,0.5,1.5,0.5
W5OLF,K4RCG,18,4,-13.0,1.5,18106043.0,1.0,1.5,0.5
W5OLF,K9AN,18,1,-11.0,0.0,18106038.0,0.0,0.0,0.0
W5OLF,KB1SUA,18,1,-13.0,0.0,18106062.0,0.0,1.0,0.0
W5OLF,KU4PY,14,2,-17.5,0.5,14097040.5,4.5,1.0,0.0
W5OLF,N6RY,18,2,-9.0,3.0,18106043.5,0.5,0.0,1.0
W5OLF,VE6PDQ,18,2,-1.5,0.5,18106042.0,1.0,0.5,0.5
W5OLF,VE6PDQ/1,18,2,-9.0,3.0,18106040.0,4.0,1.0,0.0
W7ZWW,AD4PT,14,1,-4.0,0.0,14097118.0,0.0,0.0,0.0
W7ZWW,AD7LF,14,1,3.0,0.0,14097115.0,0.0,1.0,0.0
W7ZWW,AE9RB,14,11,-21.0,2.0,14097118.0,3.0,0.0,0.0
W7ZWW,AF5ES,14,9,-3.0,2.0,14097126.0,2.0,0.0,0.0
W7ZWW,AF6CH,14,7,6.0,2.0,14097115.0,1.0,1.0,0.0
W7ZWW,AI4RY,14,5,-13.0,2.0,14097126.0,3.0,0.0,0.0
W7ZWW,DL5RBD,14,1,-27.0,0.0,14097129.0,0.0,0.0,0.0
W7ZWW,IK1NET,14,1,-21.0,0.0,14097126.0,0.0,0.0,0.0
W7ZWW,K4COD,14,5,-10.0,4.0,14097125.0,1.0,0.0,0.0
W7ZWW,K4EH,14,3,-20.0,2.0,14097154.0,0.0,1.0,0.0
W7ZWW,K4RCG,14,1,-18.0,0.0,14097129.0,0.0,1.0,0.0
W7ZWW,K6CCA,14,5,1.0,1.0,14097122.0,2.0,0.0,0.0
W7ZWW,K6TE,14,1,-3.0,0.0,14097120.0,0.0,1.0,0.0
W7ZWW,K7FET,14,7,-20.0,1.0,14097126.0,1.0,1.0,0.0
W7ZWW,K7UEB/20,14,6,-21.0,1.0,14097132.5,3.0,0.0,0.5
W7ZWW,K9AN,14,3,-11.0,7.0,14097121.0,2.0,1.0,0.0
W7ZWW,KB1MVX,14,2,-19.5,2.5,14097117.5,2.5,0.0,0.0
W7ZWW,KC3AVT,14,3,-15.0,3.0,14097124.0,1.0,1.0,0.0
W7ZWW,KC6KGE,14,6,-8.5,1.5,14097090.5,2.5,0.5,0.5
W7ZWW,KE7A,14,4,-11.5,1.0,14097120.5,2.5,0.5,0.5
W7ZWW,KI7CI,14,6,6.0,2.0,14097126.0,2.0,1.0,0.0
W7ZWW,KK4MBI,14,1,-6.0,0.0,14097123.0,0.0,0.0,0.0
W7ZWW,N6RY,14,1,-20.0,0.0,14097118.0,0.0,1.0,0.0
W7ZWW,VA7LI,14,4,-15.5,2.0,14097108.0,1.0,0.0,0.0
W7ZWW,VE1AIM,14,4,-23.0,2.5,14097130.5,4.0,0.5,0.5
W7ZWW,VE6PDQ,14,2,-1.0,1.0,14097119.0,1.0,0.5,0.5
W7ZWW,VE6PDQ/1,14,2,0.0,0.0,14097124.0,3.0,0.5,0.5
W7ZWW,VE7ENP,14,7,4.0,2.0,14097069.0,2.0,1.0,0.0
W7ZWW,W3GXT,14,4,-15.5,1.5,14097120.5,2.0,0.5,0.5
W7ZWW,W4AC,14,1,-11.0,0.0,14097141.0,0.0,0.0,0.0
W7ZWW,W4MO,14,1,-19.0,0.0,14097158.0,0.0,1.0,0.0
W7ZWW,W9HLY,14,1,-10.0,0.0,14097119.0,0.0,1.0,0.0
W7ZWW,WA3DNM,14,1,-21.0,0.0,14097120.0,0.0,0.0,0.0
W7ZWW,WQ7Q,14,10,-11.0,2.0,14097139.0,1.5,1.0,0.0
W8OL,AC7SM,28,5,-26.0,1.0,28126176.0,1.0,1.0,0.0
W8OL,CT1JTQ,28,5,-20.0,2.0,28126197.0,0.0,0.0,0.0
W8OL,DC3RJ,28,1,-26.0,0.0,28126162.0,0.0,0.0,0.0
W8OL,DF2LV,28,1,-28.0,0.0,28126144.0,0.0,0.0,0.0
W8OL,DG6RCH,28,4,-24.0,1.5,28126126.5,0.5,0.0,0.0
W8OL,DJ6LB,28,4,-22.5,2.0,28126138.0,0.0,0.0,0.0
W8OL,DK0SC,21,1,-19.0,0.0,21096173.0,0.0,0.0,0.0
W8OL,DK0SC,28,2,-17.5,3.5,28126172.0,0.0,0.0,0.0
W8OL,DK6UG,28,2,-24.0,2.0,28126153.5,0.5,0.0,0.0
W8OL,KB4RG,28,18,-13.0,3.0,28126186.0,0.0,0.0,0.0
W8OL,KD6RF,28,1,-27.0,0.0,28126153.0,0.0,0.0,0.0
W8OL,N6RY,28,1,-29.0,0.0,28126156.0,0.0,0.0,0.0
W8OL,OZ7IT,28,1,-13.0,0.0,28126151.0,0.0,0.0,0.0
W8OL,PA0O,28,2,-21.0,2.0,28126134.0,0.0,0.0,0.0
W8OL,VE6PDQ,28,1,-25.0,0.0,28126148.0,0.0,0.0,0.0
W8OL,VE6PDQ/1,28,5,-28.0,0.0,28126149.0,1.0,0.0,0.0
W8OL,W1QG,28,1,-28.0,0.0,28126146.0,0.0,0.0,0.0
W8OL,WA5NGP,28,9,-14.0,3.0,28126164.0,0.0,0.0,0.0
W8OL,WA7HL,28,10,-23.0,5.5,28126183.0,5.0,0.0,0.0
W9HLY,2E0DSS,14,7,-26.0,1.0,14097017.0,0.0,0.0,0.0
W9HLY,2E1CJF,14,1,-25.0,0.0,14097025.0,0.0,0.0,0.0
W9HLY,4X1RF,14,7,-26.0,2.0,14097017.0,0.0,0.0,0.0
W9HLY,AC7SM,28,8,-21.0,4.0,28126046.0,0.5,-0.5,0.5
W9HLY,AD4PT,14,8,-3.5,2.5,14097015.0,0.0,0.0,0.0
W9HLY,AD7LF,14,6,-13.5,3.0,14097019.0,0.0,0.0,0.0
W9HLY,AE9RB,14,9,-22.0,1.0,14097014.0,0.0,0.0,0.0
W9HLY,AF5ES,14,10,-3.0,1.5,14097021.0,0.0,0.0,0.0
W9HLY,AF6CH,14,9,-5.0,2.0,14097011.0,0.0,0.0,0.0
W9HLY,AI4RY,14,5,4.0,3.0,14097022.0,0.0,0.0,0.0
W9HLY,CT1JTQ,28,7,-16.0,4.0,28126068.0,0.0,0.0,0.0
W9HLY,DC3RJ,28,2,-22.5,0.5,28126028.5,2.5,-0.5,0.5
W9HLY,DD2EE,28,1,-28.0,0.0,28126066.0,0.0,0.0,0.0
W9HLY,DF2LV,28,1,-26.0,0.0,28126014.0,0.0,0.0,0.0
W9HLY,DG7RJ,14,2,-26.5,1.5,14097017.5,0.5,0.0,0.0
W9HLY,DJ6LB,28,3,-20.0,2.0,28126008.0,0.0,0.0,0.0
W9HLY,DK3SML,28,3,-29.0,0.0,28126038.0,0.0,0.0,0.0
W9HLY,DK6UG,14,11,-17.0,2.0,14097016.0,0.0,0.0,0.0
W9HLY,DK6UG,28,5,-23.0,3.0,28126026.0,0.0,0.0,0.0
W9HLY,DL5RBD,14,1,-25.0,0.0,14097019.0,0.0,0.0,0.0
W9HLY,EA4DBS,28,1,-26.0,0.0,28126107.0,0.0,0.0,0.0
W9HLY,G3JKF,14,1,-22.0,0.0,14097025.0,0.0,0.0,0.0
W9HLY,G4DND,14,5,-23.0,0.0,14097019.0,0.0,0.0,0.0
W9HLY,GM4SFW,14,9,-16.0,2.0,14097027.0,2.0,0.0,0.0
W9HLY,GM4SFW,28,1,-28.0,0.0,28126036.0,0.0,0.0,0.0
W9HLY,IK1NET,14,9,-20.0,2.0,14097025.0,0.0,0.0,0.0
W9HLY,IK1NET,28,1,-20.0,0.0,28126025.0,0.0,0.0,0.0
W9HLY,K4COD,14,8,-9.0,2.0,14097018.0,0.0,0.0,0.0
W9HLY,K4EH,14,6,2.0,1.0,14097052.0,0.0,0.0,0.0
W9HLY,K4RCG,14,7,-21.0,3.0,14097028.0,1.0,0.0,0.0
W9HLY,K6CCA,14,11,-8.0,2.0,14097018.0,0.0,0.0,0.0
W9HLY,K7FET,14,6,-22.5,1.5,14097022.5,0.5,0.0,0.0
W9HLY,K7UEB/20,14,11,-18.0,2.0,14097026.0,1.0,0.0,0.0
W9HLY,K9AN,14,8,-19.0,1.0,14097017.0,0.0,0.0,0.0
W9HLY,KB1MVX,14,3,4.0,1.0,14097013.0,1.0,0.0,0.0
W9HLY,KB4RG,28,1,-9.0,0.0,28126058.0,0.0,0.0,0.0
W9HLY,KC3AVT,14,2,0.5,0.5,14097019.0,0.0,0.0,0.0
W9HLY,KC3BWN,14,1,-11.0,0.0,14097019.0,0.0,0.0,0.0
W9HLY,KD0LKW,14,1,-5.0,0.0,14097004.0,0.0,0.0,0.0
W9HLY,KD6RF,28,7,-25.0,2.0,28126023.0,0.0,0.0,0.0
W9HLY,LA5WJA,14,3,-27.0,0.0,14097017.0,0.0,0.0,0.0
W9HLY,LA9JO,14,3,-21.0,1.0,14097030.0,0.0,0.0,0.0
W9HLY,M5ADA,14,1,-29.0,0.0,14097029.0,0.0,0.0,0.0
W9HLY,N5CSC,28,1,-8.0,0.0,28126110.0,0.0,0.0,0.0
W9HLY,N6RY,28,1,-11.0,0.0,28126025.0,0.0,0.0,0.0
W9HLY,OZ7IT,14,8,-7.5,2.5,14097019.0,0.0,0.0,0.0
W9HLY,OZ7IT,28,4,-7.0,3.0,28126023.0,0.0,-0.5,0.5
W9HLY,PA0O,28,2,-11.0,2.0,28126005.5,0.5,0.0,0.0
W9HLY,PA0PZ,28,2,-25.5,0.5,28126093.0,0.0,0.0,0.0
W9HLY,PD1AKT,28,3,-26.0,1.0,28126137.0,0.0,0.0,0.0
W9HLY,PI4THT,14,2,-26.0,1.0,14097023.0,0.0,0.0,0.0
W9HLY,SM0JZT,14,5,-24.0,1.0,14097045.0,1.0,0.0,0.0
W9HLY,VE1AIM,14,10,-8.5,2.0,14097024.0,1.0,0.0,0.0
W9HLY,VE6PDQ,14,2,0.0,2.0,14097017.0,0.0,0.0,0.0
W9HLY,VE6PDQ,28,4,-10.5,2.5,28126018.0,1.0,0.0,0.0
W9HLY,VE6PDQ/1,28,3,-14.0,1.0,28126020.0,1.0,0.0,0.0
W9HLY,W1QG,28,1,-13.0,0.0,28126017.0,0.0,0.0,0.0
W9HLY,W3GXT,14,9,-1.0,3.0,14097016.0,0.0,0.0,0.0
W9HLY,W4AC,14,6,-2.0,1.0,14097040.0,0.0,0.0,0.0
W9HLY,W4MO,14,9,-1.0,1.0,14097057.0,1.0,0.0,0.0
W9HLY,W7ZWW,14,3,-15.0,2.0,14097002.0,0.0,0.0,0.0
W9HLY,WA3DNM,14,4,-8.0,2.5,14097017.0,0.0,0.0,0.0
W9HLY,WA5ETV,14,1,-24.0,0.0,14097015.0,0.0,0.0,0.0
W9HLY,WA6JRW,28,7,-20.0,6.0,28126069.0,0.0,0.0,0.0
W9HLY,WA7HL,28,11,-20.0,3.0,28126056.0,4.0,0.0,0.0
W9HLY,WQ7Q,14,9,-8.0,2.0,14097036.0,0.0,0.0,0.0
W9HLY,ZP5BAB,28,1,-28.0,0.0,28126066.0,0.0,0.0,0.0
WA3DNM,2E0DSS,14,15,-17.0,5.0,14097056.0,0.0,0.0,0.0
WA3DNM,4X1RF,14,7,-15.0,2.0,14097057.0,0.0,0.0,0.0
WA3DNM,AC7SM,28,6,-19.5,1.5,28126131.0,0.5,-1.0,0.5
WA3DNM,AD4PT,14,5,2.0,1.0,14097054.0,0.0,0.0,0.0
WA3DNM,AD7LF,14,2,-23.0,3.0,14097057.0,1.0,0.0,0.0
WA3DNM,AE9RB,14,7,-25.0,1.0,14097051.0,1.0,0.0,0.0
WA3DNM,AF5ES,14,12,-16.0,4.0,14097060.0,0.0,0.0,0.0
WA3DNM,AF6CH,14,10,-14.0,3.5,14097049.0,0.0,0.0,0.0
WA3DNM,AI4RY,14,1,-14.0,0.0,14097065.0,0.0,1.0,0.0
WA3DNM,CT1JTQ,28,11,-12.0,7.0,28126153.0,0.0,0.0,0.0
WA3DNM,CX2ABP,28,13,-19.0,2.0,28126127.0,2.0,0.0,0.0
WA3DNM,DC0DX,14,3,-23.0,0.0,14097066.0,0.0,0.0,0.0
WA3DNM,DC4LC,14,1,-21.0,0.0,14097082.0,0.0,0.0,0.0
WA3DNM,DC4LC,28,1,-22.0,0.0,28126082.0,0.0,0.0,0.0
WA3DNM,DC5BN,14,3,-25.0,1.0,14097025.0,0.0,0.0,0.0
WA3DNM,DG7RJ,14,7,-24.0,1.0,14097057.0,0.0,0.0,0.0
WA3DNM,DJ6LB,28,1,-22.0,0.0,28126093.0,0.0,0.0,0.0
WA3DNM,DK0SC,14,2,-10.5,3.5,14097069.0,0.0,0.0,0.0
WA3DNM,DK3PM,14,2,-19.5,1.5,14097052.0,0.0,-0.5,0.5
WA3DNM,DK6UG,14,14,-3.0,2.0,14097055.0,0.0,0.0,0.0
WA3DNM,DK6UG,28,3,-24.0,2.0,28126112.0,0.0,0.0,0.0
WA3DNM,DL5RBD,14,1,-21.0,0.0,14097105.0,0.0,0.0,0.0
WA3DNM,F4MZI,14,1,-15.0,0.0,14097042.0,0.0,0.0,0.0
WA3DNM,F59706,28,4,-10.0,3.0,28126108.0,0.0,0.0,0.0
WA3DNM,F8AOF,14,1,-25.0,0.0,14097104.0,0.0,1.0,0.0
WA3DNM,G0EAG,28,1,-26.0,0.0,28126145.0,0.0,1.0,0.0
WA3DNM,G0MKI,14,5,-19.0,2.0,14097072.0,0.0,0.0,0.0
WA3DNM,G3JKF,14,4,-15.0,1.0,14097063.5,0.5,0.0,0.0
WA3DNM,G4DIW,14,6,-25.5,3.0,14097055.0,0.0,0.0,0.0
WA3DNM,G4DND,14,4,-18.5,2.5,14097069.0,0.0,0.0,0.0
WA3DNM,G7FYO,28,5,-22.0,4.0,28126130.0,1.0,-1.0,0.0
WA3DNM,G8FIK,14,5,-25.0,0.0,14097063.0,0.0,0.0,0.0
WA3DNM,G8JNJ/A,28,1,-28.0,0.0,28126097.0,0.0,0.0,0.0
WA3DNM,GM4SFW,14,6,-10.5,4.0,14097064.0,0.5,0.0,0.0
WA3DNM,GM4WJA,28,7,-20.0,4.0,28126193.0,0.0,0.0,0.0
WA3DNM,HB9JOI,14,3,-20.0,0.0,14097098.0,0.0,0.0,0.0
WA3DNM,HB9TVP,14,5,-16.0,1.0,14097069.0,0.0,0.0,0.0
WA3DNM,IK1NET,14,7,-7.0,3.0,14097063.0,0.0,0.0,0.0
WA3DNM,IK1NET,28,2,-15.5,0.5,28126112.5,0.5,0.0,0.0
WA3DNM,K3ZV,28,13,-11.0,1.0,28126106.0,1.0,0.0,0.0
WA3DNM,K4BYN,28,4,-23.0,0.5,28126111.0,0.0,0.0,0.0
WA3DNM,K4COD,14,14,1.0,3.0,14097057.0,0.0,0.0,0.0
WA3DNM,K4EH,14,7,-6.0,1.0,14097091.0,1.0,0.0,0.0
WA3DNM,K4RCG,14,1,-22.0,0.0,14097075.0,0.0,0.0,0.0
WA3DNM,K4RCG,28,6,-22.0,1.0,28126104.0,0.0,0.0,0.0
WA3DNM,K6CCA,14,5,-11.0,1.0,14097057.0,0.0,0.0,0.0
WA3DNM,K6TE,14,1,-28.0,0.0,14097055.0,0.0,0.0,0.0
WA3DNM,K7FET,14,2,-24.5,0.5,14097062.0,0.0,0.0,0.0
WA3DNM,K7UEB/20,14,8,-21.0,2.5,14097065.0,0.0,0.0,0.0
WA3DNM,K9AN,14,15,1.0,3.0,14097057.0,0.0,0.0,0.0
WA3DNM,K9AN,28,3,-16.0,0.0,28126103.0,0.0,0.0,0.0
WA3DNM,KB1MVX,14,7,-9.0,2.0,14097049.0,1.0,0.0,0.0
WA3DNM,KB4RG,28,10,-1.5,2.0,28126142.0,0.0,0.0,0.0
WA3DNM,KB9AMG,28,11,-19.0,1.0,28126123.0,0.0,0.0,0.0
WA3DNM,KC2GMM,28,10,-16.0,1.0,28126123.0,0.5,0.0,0.0
WA3DNM,KC3BWN,14,2,-19.5,0.5,14097059.0,0.0,0.0,0.0
WA3DNM,KD0LKW,14,4,-13.0,2.0,14097044.0,0.0,0.0,0.0
WA3DNM,KD6RF,28,13,-3.0,2.0,28126109.0,0.0,0.0,0.0
WA3DNM,KE5HPY,28,15,-18.0,2.0,28126132.0,2.0,0.0,0.0
WA3DNM,KE7A,14,8,-13.0,2.5,14097055.0,0.0,0.0,0.0
WA3DNM,KI6STW,28,14,-9.0,1.5,28126103.0,0.0,0.0,0.0
WA3DNM,KI7CI,14,2,-24.0,3.0,14097058.0,0.0,0.0,0.0
WA3DNM,KI7CI,28,2,-23.5,0.5,28126105.0,0.0,0.0,0.0
WA3DNM,KU4PY,10,1,-8.0,0.0,10140156.0,0.0,0.0,0.0
WA3DNM,KX3DX,28,2,-15.5,0.5,28126100.0,0.0,0.0,0.0
WA3DNM,KZ8C,28,1,-28.0,0.0,28126115.0,0.0,0.0,0.0
WA3DNM,LA3JJ,14,1,-23.0,0.0,14097066.0,0.0,0.0,0.0
WA3DNM,LA5WJA,14,3,-19.0,2.0,14097056.0,0.0,0.0,0.0
WA3DNM,LA9JO,14,8,-15.0,0.5,14097070.0,0.0,0.0,0.0
WA3DNM,LY2BOS,14,3,-24.0,4.0,14097066.0,0.0,0.0,0.0
WA3DNM,M0BOB,28,3,-19.0,5.0,28126116.0,0.0,0.0,0.0
WA3DNM,M5ADA,14,6,-20.0,1.0,14097069.0,0.0,0.0,0.0
WA3DNM,M6NNB,14,12,-21.0,2.0,14097076.5,0.5,0.0,0.0
WA3DNM,N2NOM,28,8,-9.0,1.5,28126107.0,0.0,0.0,0.0
WA3DNM,N5CSC,28,3,-9.0,1.0,28126195.0,1.0,0.0,0.0
WA3DNM,N6RY,14,1,-13.0,0.0,14097055.0,0.0,0.0,0.0
WA3DNM,N6RY,28,1,-10.0,0.0,28126112.0,0.0,0.0,0.0
WA3DNM,OE3VMS,14,10,-25.0,1.5,14097057.0,0.0,0.0,0.0
WA3DNM,OE6PWD,14,2,-26.0,1.0,14097064.0,0.0,0.0,0.0
WA3DNM,ON4CDJ,28,4,-19.0,3.0,28126107.5,0.5,0.0,0.0
WA3DNM,ON4SAR,14,14,-20.0,3.0,14097085.0,0.0,0.0,0.0
WA3DNM,ON7KB,14,3,-27.0,0.0,14097030.0,1.0,0.0,0.0
WA3DNM,OZ7IT,14,11,-8.0,4.0,14097057.0,0.0,0.0,0.0
WA3DNM,OZ7IT,28,5,-16.0,2.0,28126107.0,0.0,0.0,0.0
WA3DNM,PA0O,28,7,-13.0,4.0,28126092.0,0.0,0.0,0.0
WA3DNM,PA0PZ,28,3,-26.0,0.0,28126178.0,0.0,0.0,0.0
WA3DNM,PD5MVH,28,1,-25.0,0.0,28126100.0,0.0,0.0,0.0
WA3DNM,PI4THT,14,14,-17.5,3.0,14097062.0,0.0,0.0,0.0
WA3DNM,SWL-NOVARA,14,4,-25.0,0.5,14097073.0,0.0,0.0,0.0
WA3DNM,TJ3TS,14,7,-22.0,0.0,14097054.0,0.0,0.0,0.0
WA3DNM,VA3ROM,28,8,-25.0,0.0,28126117.0,0.5,0.0,0.0
WA3DNM,VE1AIM,14,17,0.0,2.0,14097066.0,1.0,0.0,0.0
WA3DNM,VE4KE,28,15,6.0,3.0,28126026.0,1.0,0.0,0.0
WA3DNM,VE6PDQ,14,4,-15.5,2.0,14097055.5,0.5,0.0,0.0
WA3DNM,VE6PDQ,28,2,-18.5,2.5,28126103.5,0.5,0.0,0.0
WA3DNM,VE6PDQ/1,14,5,-19.0,1.0,14097058.0,1.0,0.0,0.0
WA3DNM,VE6PDQ/1,28,1,-14.0,0.0,28126106.0,0.0,0.0,0.0
WA3DNM,VE7ENP,14,6,-24.0,2.5,14097004.0,0.5,0.0,0.0
WA3DNM,VK5EI,28,1,-20.0,0.0,28126099.0,0.0,0.0,0.0
WA3DNM,W3CSW,28,12,-16.5,1.5,28126103.0,0.0,0.0,0.0
WA3DNM,W3GXT,14,6,-18.5,3.0,14097055.0,0.0,0.0,0.0
WA3DNM,W4AC,14,12,2.0,3.0,14097079.0,0.0,0.0,0.0
WA3DNM,W4MO,14,6,1.0,0.5,14097096.0,0.0,0.0,0.0
WA3DNM,W7ZWW,14,5,-19.0,0.0,14097041.0,0.0,0.0,0.0
WA3DNM,W9HLY,14,4,-7.5,5.0,14097057.0,0.0,0.0,0.0
WA3DNM,WA5ETV,28,9,-10.0,3.0,28126098.0,1.0,0.0,0.0
WA3DNM,WA5NGP,28,16,0.5,1.5,28126110.0,5.0,0.0,0.0
WA3DNM,WA6JRW,28,11,-12.0,10.0,28126155.0,0.0,0.0,0.0
WA3DNM,WA7HL,28,5,-26.0,1.0,28126143.0,2.0,0.0,0.0
WA3DNM,WB1FIG,28,1,-21.0,0.0,28126077.0,0.0,0.0,0.0
WA3DNM,WG2Z,28,12,-9.5,1.5,28126115.0,0.0,0.0,0.0
WA3DNM,WK0I,28,16,1.0,4.0,28126110.0,0.0,0.0,0.0
WA3DNM,WQ7Q,14,10,-13.0,1.5,14097074.0,0.0,0.0,0.0
WA3DNM,ZP5BAB,28,8,-16.5,3.5,28126151.0,0.0,0.0,0.0
WA3DNM,ZR6LU,28,1,-21.0,0.0,28126110.0,0.0,0.0,0.0
WA4AMG,G3JKF,3,2,-22.5,0.5,3594096.0,0.0,-0.5,0.5
WA4AMG,G8JNJ/A,3,1,-25.0,0.0,3594096.0,0.0,0.0,0.0
WA4AMG,K4RCG,3,6,-13.0,1.5,3594093.0,0.0,0.0,0.0
WA4AMG,K9AN,3,4,-22.0,2.0,3594093.0,0.0,0.0,0.0
WA4AMG,KU4PY,3,1,-25.0,0.0,3594093.0,0.0,0.0,0.0
WA4AMG,N2NOM,3,4,-20.5,1.0,3594092.5,0.5,0.0,0.0
WA4AMG,VA3MW,3,4,-12.5,0.5,3594093.0,0.0,0.0,0.0
WA4AMG,WB1FIG,3,2,-10.5,0.5,3594090.0,0.0,0.0,0.0
WA5ETV,AE7KO,18,4,-9.0,0.0,18106066.0,0.5,0.0,0.0
WA5ETV,AF5ES,14,2,-5.0,3.0,14097107.5,0.5,0.0,0.0
WA5ETV,CX2ABP,28,7,-25.0,1.0,28126132.0,2.0,1.0,0.0
WA5ETV,DD2EE,28,1,-26.0,0.0,28126156.0,0.0,1.0,0.0
WA5ETV,DJ6LB,28,2,-26.5,0.5,28126096.5,0.5,1.0,0.0
WA5ETV,DK6UG,18,9,-23.0,1.0,18106074.0,2.0,0.0,0.0
WA5ETV,F59706,28,2,-22.5,3.5,28126112.0,0.0,0.5,0.5
WA5ETV,G7FYO,28,2,-23.5,2.5,28126137.5,5.5,0.0,1.0
WA5ETV,GM4SFW,28,3,-22.0,2.0,28126125.0,0.0,1.0,0.0
WA5ETV,GM4WJA,28,1,-24.0,0.0,28126197.0,0.0,1.0,0.0
WA5ETV,IK1NET,14,1,-21.0,0.0,14097110.0,0.0,0.0,0.0
WA5ETV,K3ZV,28,15,-1.0,4.0,28126110.0,1.0,0.0,0.0
WA5ETV,K4RCG,14,1,-17.0,0.0,14097112.0,0.0,0.0,0.0
WA5ETV,K4RCG,18,4,-13.5,2.0,18106067.5,0.5,-0.5,0.5
WA5ETV,K4RCG,28,1,-3.0,0.0,28126108.0,0.0,0.0,0.0
WA5ETV,K6CCA,14,1,-16.0,0.0,14097103.0,0.0,0.0,0.0
WA5ETV,K9AN,14,1,-17.0,0.0,14097104.0,0.0,0.0,0.0
WA5ETV,K9AN,18,3,3.0,0.0,18106068.0,0.0,0.0,0.0
WA5ETV,KB1MVX,14,1,-19.0,0.0,14097095.0,0.0,0.0,0.0
WA5ETV,KB1SUA,18,1,-16.0,0.0,18106086.0,0.0,0.0,0.0
WA5ETV,KB9AMG,28,1,-27.0,0.0,28126126.0,0.0,1.0,0.0
WA5ETV,KC2GMM,28,19,-8.0,1.0,28126126.0,2.0,1.0,0.0
WA5ETV,KD0LKW,14,1,-19.0,0.0,14097090.0,0.0,1.0,0.0
WA5ETV,KD6RF,28,13,-13.0,2.0,28126112.0,2.0,1.0,0.0
WA5ETV,KI6STW,28,10,-20.5,2.0,28126107.0,0.0,1.0,0.0
